EmployeeID,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance
3202,2,4,3
3203,2,2,3
3204,4,4,3
3205,4,4,3
3206,4,3,3
3207,4,2,4
3208,1,3,3
3209,4,3,3
3210,4,4,2
3211,2,3,3
3212,2,4,2
3213,3,1,3
3214,3,4,3
3215,4,1,3
3216,4,1,3
3217,3,3,3
3218,2,4,2
3219,1,1,3
3220,4,1,2
3221,4,3,3
3222,4,2,3
3223,1,2,3
3224,1,1,3
3225,3,3,4
3226,1,3,3
3227,4,3,2
3228,3,4,2
3229,3,3,3
3230,3,3,3
3231,4,4,3
3232,2,3,3
3233,2,1,4
3234,3,2,1
3235,3,4,2
3236,4,4,2
3237,4,1,1
3238,4,2,3
3239,4,4,3
3240,4,1,4
3241,1,4,3
3242,4,3,1
3243,2,1,3
3244,3,1,4
3245,4,4,2
3246,3,4,2
3247,2,3,3
3248,1,3,3
3249,2,3,3
3250,4,4,3
3251,4,1,3
3252,1,1,3
3253,4,4,3
3254,1,4,3
3255,2,3,2
3256,4,1,2
3257,2,4,3
3258,4,1,3
3259,3,4,3
3260,4,1,2
3261,1,1,3
3262,NA,1,3
3263,1,4,2
3264,4,3,3
3265,3,2,3
3266,3,1,3
3267,2,4,2
3268,3,1,3
3269,3,2,3
3270,4,3,3
3271,3,3,3
3272,2,1,3
3273,3,3,4
3274,1,1,3
3275,3,4,2
3276,3,2,3
3277,3,3,3
3278,4,2,3
3279,4,3,3
3280,4,4,3
3281,3,3,2
3282,3,2,3
3283,3,3,3
3284,1,3,3
3285,3,4,2
3286,2,3,3
3287,2,2,2
3288,1,1,2
3289,3,4,3
3290,3,4,4
3291,3,4,2
3292,2,1,3
3293,3,4,3
3294,3,3,4
3295,2,2,3
3296,3,NA,1
3297,3,3,3
3298,4,4,2
3299,1,3,2
3300,4,2,2
3301,1,1,2
3302,1,1,3
3303,3,1,2
3304,2,4,2
3305,2,4,2
3306,2,4,2
3307,1,4,3
3308,4,1,3
3309,3,3,2
3310,3,4,3
3311,4,3,3
3312,2,4,3
3313,4,4,1
3314,1,4,2
3315,2,4,3
3316,1,1,3
3317,3,1,3
3318,4,3,3
3319,4,2,2
3320,4,4,3
3321,3,1,4
3322,3,1,3
3323,1,4,2
3324,2,2,3
3325,2,2,3
3326,3,4,2
3327,4,4,3
3328,2,3,3
3329,1,4,3
3330,4,2,3
3331,3,4,3
3332,4,4,3
3333,4,4,2
3334,3,4,3
3335,1,2,3
3336,1,1,3
3337,4,4,3
3338,4,2,4
3339,1,4,1
3340,1,4,NA
3341,2,1,3
3342,1,4,3
3343,4,4,2
3344,1,2,4
3345,3,3,2
3346,4,4,2
3347,3,4,2
3348,4,4,2
3349,2,3,4
3350,2,4,2
3351,3,3,3
3352,4,1,1
3353,2,3,3
3354,2,2,3
3355,3,3,3
3356,3,1,3
3357,3,2,3
3358,2,3,4
3359,4,4,1
3360,1,2,2
3361,4,3,2
3362,4,3,2
3363,2,4,3
3364,4,1,3
3365,3,2,3
3366,3,2,3
3367,1,2,2
3368,3,1,3
3369,4,1,3
3370,3,3,3
3371,4,2,4
3372,1,1,3
3373,4,4,1
3374,4,2,3
3375,3,1,4
3376,3,4,3
3377,2,4,3
3378,1,3,1
3379,3,2,2
3380,3,4,3
3381,3,3,3
3382,4,4,2
3383,4,3,3
3384,3,3,4
3385,3,3,4
3386,3,4,3
3387,4,4,3
3388,NA,3,3
3389,2,2,2
3390,3,3,4
3391,1,4,3
3392,3,1,3
3393,4,3,3
3394,4,1,3
3395,2,4,3
3396,4,4,3
3397,4,4,2
3398,3,2,3
3399,1,3,4
3400,3,2,3
3401,4,1,3
3402,4,4,3
3403,1,3,3
3404,4,3,3
3405,3,3,2
3406,4,3,3
3407,4,3,3
3408,3,2,1
3409,3,1,3
3410,2,4,3
3411,3,3,3
3412,3,3,2
3413,2,1,2
3414,4,1,3
3415,2,2,3
3416,4,4,3
3417,2,1,2
3418,1,3,3
3419,3,3,3
3420,4,3,3
3421,4,4,3
3422,1,4,3
3423,2,4,2
3424,4,3,4
3425,1,4,3
3426,3,4,3
3427,1,2,1
3428,3,2,3
3429,2,3,3
3430,2,4,3
3431,2,1,3
3432,1,4,3
3433,4,4,3
3434,4,3,3
3435,3,1,3
3436,4,1,3
3437,2,4,2
3438,4,4,4
3439,4,3,3
3440,2,4,2
3441,2,4,1
3442,2,2,3
3443,3,2,3
3444,1,3,2
3445,1,1,3
3446,3,3,3
3447,4,2,3
3448,3,3,3
3449,2,3,2
3450,4,2,2
3451,3,1,2
3452,1,3,3
3453,4,4,3
3454,3,3,3
3455,1,3,3
3456,4,4,2
3457,3,1,4
3458,3,4,3
3459,4,4,3
3460,3,1,2
3461,4,1,3
3462,1,3,4
3463,2,1,2
3464,1,1,3
3465,3,1,2
3466,2,3,3
3467,3,3,2
3468,1,4,3
3469,1,3,3
3470,4,2,3
3471,3,3,4
3472,2,1,3
3473,4,4,3
3474,4,1,3
3475,1,3,3
3476,1,3,2
3477,1,4,2
3478,4,4,3
3479,4,4,4
3480,1,3,2
3481,1,2,3
3482,4,1,3
3483,1,2,3
3484,4,3,3
3485,4,2,3
3486,3,4,3
3487,1,4,2
3488,2,3,3
3489,2,2,3
3490,3,3,3
3491,3,4,3
3492,4,2,2
3493,1,3,3
3494,4,2,3
3495,3,1,3
3496,1,4,3
3497,3,3,4
3498,4,2,4
3499,3,2,2
3500,1,4,3
3501,3,4,3
3502,1,2,1
3503,4,4,3
3504,4,2,3
3505,4,3,2
3506,4,2,2
3507,2,4,3
3508,2,4,2
3509,3,3,4
3510,3,3,3
3511,3,3,3
3512,1,1,3
3513,2,4,3
3514,3,3,2
3515,3,4,3
3516,4,3,3
3517,2,3,2
3518,3,3,1
3519,4,1,1
3520,2,3,2
3521,3,1,2
3522,2,1,4
3523,4,3,3
3524,4,2,3
3525,3,4,2
3526,1,4,3
3527,3,NA,3
3528,3,4,1
3529,3,2,4
3530,4,1,3
3531,4,4,4
3532,1,3,2
3533,3,1,3
3534,4,1,3
3535,NA,4,3
3536,3,1,3
3537,1,3,2
3538,4,4,2
3539,1,3,2
3540,3,3,3
3541,4,3,3
3542,2,4,2
3543,3,4,3
3544,3,1,3
3545,4,3,3
3546,2,3,3
3547,1,1,1
3548,3,1,3
3549,2,2,3
3550,4,1,3
3551,4,1,3
3552,4,2,3
3553,3,1,3
3554,4,2,1
3555,2,3,2
3556,3,3,3
3557,3,3,2
3558,4,4,3
3559,3,4,3
3560,4,4,2
3561,4,1,4
3562,2,4,3
3563,3,2,3
3564,4,3,3
3565,3,1,3
3566,1,4,3
3567,2,2,4
3568,3,4,3
3569,4,2,3
3570,1,1,3
3571,3,4,2
3572,1,1,2
3573,4,3,1
3574,1,4,3
3575,1,2,4
3576,1,4,3
3577,4,4,3
3578,3,1,2
3579,3,1,3
3580,3,4,3
3581,3,4,3
3582,1,3,4
3583,3,2,2
3584,4,2,2
3585,1,3,3
3586,3,4,3
3587,4,4,4
3588,4,4,2
3589,3,3,2
3590,2,2,3
3591,4,3,3
3592,2,4,3
3593,4,3,3
3594,3,4,3
3595,3,4,2
3596,1,2,3
3597,4,2,3
3598,1,3,1
3599,4,2,3
3600,3,1,3
3601,4,2,2
3602,4,4,2
3603,3,2,4
3604,4,3,2
3605,3,1,2
3606,3,2,4
3607,3,3,3
3608,2,2,3
3609,4,4,4
3610,3,2,3
3611,1,4,3
3612,4,4,3
3613,2,3,2
3614,3,3,3
3615,2,3,3
3616,4,1,2
3617,4,2,2
3618,3,4,4
3619,2,2,3
3620,3,2,3
3621,1,3,3
3622,4,3,3
3623,3,1,3
3624,1,4,3
3625,4,3,3
3626,4,1,4
3627,3,4,3
3628,4,1,3
3629,4,2,3
3630,2,2,2
3631,2,1,3
3632,1,3,3
3633,4,3,2
3634,3,2,3
3635,4,2,4
3636,1,1,4
3637,3,3,2
3638,4,3,3
3639,4,2,3
3640,3,3,3
3641,4,4,2
3642,3,4,3
3643,3,1,3
3644,3,3,3
3645,3,2,3
3646,2,1,3
3647,3,1,4
3648,4,4,2
3649,3,1,2
3650,2,2,3
3651,1,1,2
3652,4,4,3
3653,3,4,3
3654,4,2,2
3655,4,4,NA
3656,4,4,3
3657,4,4,3
3658,1,3,2
3659,4,2,3
3660,1,3,3
3661,2,3,3
3662,2,3,3
3663,3,4,4
3664,4,3,2
3665,4,3,3
3666,3,4,4
3667,3,1,3
3668,4,3,2
3669,1,4,4
3670,2,2,3
3671,4,4,2
3672,3,3,3
3673,2,4,4
3674,3,2,2
3675,3,3,3
3676,1,3,2
3677,4,3,2
3678,1,3,1
3679,4,4,3
3680,4,3,3
3681,1,4,3
3682,NA,1,3
3683,3,1,1
3684,1,3,3
3685,3,4,3
3686,1,4,2
3687,3,1,3
3688,2,1,2
3689,1,1,3
3690,3,4,3
3691,4,4,2
3692,4,1,3
3693,2,4,4
3694,1,2,3
3695,2,3,3
3696,4,1,3
3697,1,2,4
3698,4,1,3
3699,1,2,4
3700,2,1,4
3701,1,4,2
3702,3,1,2
3703,1,4,2
3704,1,1,3
3705,3,3,1
3706,1,1,4
3707,1,3,4
3708,4,3,3
3709,4,4,2
3710,4,2,2
3711,2,3,2
3712,3,3,4
3713,1,4,3
3714,1,4,4
3715,1,1,4
3716,3,2,3
3717,2,1,3
3718,4,2,3
3719,2,4,1
3720,2,4,4
3721,3,1,3
3722,1,3,3
3723,4,2,3
3724,4,1,3
3725,3,3,3
3726,4,2,2
3727,1,3,2
3728,3,3,4
3729,4,2,2
3730,4,1,3
3731,4,1,3
3732,4,3,2
3733,1,4,3
3734,1,3,2
3735,3,3,2
3736,2,3,2
3737,3,2,3
3738,2,1,2
3739,1,3,4
3740,1,2,1
3741,1,2,4
3742,4,3,3
3743,2,1,2
3744,4,2,3
3745,2,3,2
3746,3,3,3
3747,3,3,4
3748,4,3,3
3749,1,2,3
3750,3,3,2
3751,3,1,2
3752,1,3,1
3753,3,1,3
3754,3,1,3
3755,4,2,3
3756,3,2,2
3757,4,3,3
3758,3,4,4
3759,2,4,3
3760,1,1,1
3761,4,1,4
3762,2,2,3
3763,3,2,4
3764,4,2,1
3765,1,3,3
3766,4,1,1
3767,4,3,3
3768,4,3,1
3769,3,4,3
3770,2,3,3
3771,3,2,3
3772,1,4,3
3773,3,1,3
3774,4,2,3
3775,4,4,3
3776,4,4,1
3777,1,1,4
3778,2,3,3
3779,3,NA,3
3780,3,1,3
3781,4,4,3
3782,1,2,3
3783,2,3,3
3784,4,2,3
3785,3,4,2
3786,3,3,3
3787,3,3,2
3788,1,1,1
3789,2,1,3
3790,3,3,3
3791,4,1,3
3792,3,2,3
3793,1,1,3
3794,3,4,3
3795,3,2,3
3796,4,1,2
3797,3,1,2
3798,1,4,1
3799,3,4,3
3800,2,4,2
3801,1,4,3
3802,3,2,3
3803,2,2,4
3804,2,3,3
3805,2,1,3
3806,1,3,3
3807,4,3,3
3808,1,4,4
3809,3,3,3
3810,4,3,3
3811,1,1,3
3812,4,4,3
3813,2,3,2
3814,4,3,2
3815,4,1,3
3816,4,2,3
3817,3,4,2
3818,4,1,1
3819,3,2,3
3820,2,3,2
3821,2,3,3
3822,2,4,3
3823,2,4,2
3824,2,2,2
3825,3,1,3
3826,1,1,3
3827,4,1,3
3828,3,3,3
3829,3,4,3
3830,3,1,2
3831,2,1,3
3832,4,1,3
3833,2,1,3
3834,2,1,2
3835,3,4,3
3836,2,4,4
3837,4,3,3
3838,3,3,3
3839,1,3,3
3840,3,3,3
3841,3,3,2
3842,1,3,1
3843,4,4,3
3844,4,3,4
3845,4,1,3
3846,2,2,1
3847,3,4,2
3848,1,4,3
3849,3,4,3
3850,1,4,2
3851,1,4,3
3852,2,3,3
3853,4,4,2
3854,1,1,1
3855,3,3,3
3856,2,1,3
3857,4,3,3
3858,4,2,3
3859,1,2,3
3860,4,1,3
3861,3,3,3
3862,4,2,3
3863,1,2,3
3864,3,3,3
3865,4,3,3
3866,4,1,3
3867,2,3,3
3868,3,3,3
3869,4,4,4
3870,4,4,4
3871,1,2,2
3872,4,4,3
3873,4,2,2
3874,1,4,3
3875,4,1,2
3876,4,2,3
3877,2,2,3
3878,3,3,3
3879,4,3,3
3880,4,1,3
3881,3,4,3
3882,1,3,2
3883,3,4,3
3884,4,3,3
3885,4,3,2
3886,2,4,NA
3887,4,3,3
3888,4,2,3
3889,4,4,3
3890,1,2,3
3891,2,4,4
3892,3,4,4
3893,2,2,3
3894,3,4,2
3895,2,4,3
3896,3,4,3
3897,3,4,3
3898,1,4,4
3899,4,4,3
3900,3,3,3
3901,4,3,3
3902,4,3,3
3903,3,4,2
3904,3,3,2
3905,4,3,3
3906,3,3,1
3907,4,3,4
3908,4,2,3
3909,1,3,2
3910,2,3,4
3911,3,2,3
3912,2,1,3
3913,2,1,4
3914,3,2,3
3915,4,3,3
3916,2,4,2
3917,3,2,1
3918,3,4,2
3919,2,1,3
3920,1,2,3
3921,3,2,1
3922,4,4,2
3923,4,4,3
3924,4,3,1
3925,2,2,2
3926,3,3,4
3927,4,1,3
3928,1,4,3
3929,3,4,2
3930,1,3,3
3931,3,4,2
3932,2,2,3
3933,4,3,4
3934,3,1,3
3935,4,4,3
3936,4,2,2
3937,4,4,4
3938,1,1,2
3939,3,2,2
3940,1,3,3
3941,4,1,3
3942,3,3,3
3943,2,2,3
3944,2,4,3
3945,3,3,3
3946,2,2,2
3947,3,1,3
3948,4,2,2
3949,3,1,3
3950,4,3,3
3951,1,3,2
3952,2,4,3
3953,4,4,3
3954,2,2,3
3955,4,3,3
3956,3,1,3
3957,1,4,3
3958,1,3,3
3959,2,2,3
3960,3,4,3
3961,4,1,3
3962,3,2,2
3963,3,2,2
3964,3,4,3
3965,4,1,3
3966,3,4,4
3967,3,3,3
3968,2,2,3
3969,3,1,2
3970,2,1,2
3971,2,4,3
3972,1,2,3
3973,4,1,2
3974,4,1,1
3975,3,4,3
3976,1,3,2
3977,2,2,1
3978,3,3,4
3979,1,3,3
3980,4,2,3
3981,4,2,4
3982,3,4,3
3983,2,3,3
3984,2,2,2
3985,2,3,4
3986,3,2,3
3987,2,1,3
3988,4,4,2
3989,1,1,3
3990,3,1,3
3991,2,4,2
3992,3,4,3
3993,1,3,3
3994,2,3,1
3995,4,1,3
3996,1,1,3
3997,NA,3,4
3998,4,2,3
3999,1,4,3
4000,4,4,2
4001,4,4,4
4002,4,4,4
4003,3,3,2
4004,2,3,3
4005,4,4,2
4006,3,4,3
4007,4,3,3
4008,4,3,3
4009,3,2,2
4010,1,1,3
4011,2,3,3
4012,4,2,3
4013,1,3,3
4014,4,2,3
4015,4,4,2
4016,3,2,3
4017,4,1,2
4018,4,4,3
4019,2,4,4
4020,2,2,3
4021,2,4,2
4022,4,2,3
4023,2,3,3
4024,2,3,3
4025,3,4,3
4026,4,1,3
4027,4,1,3
4028,4,2,3
4029,2,4,2
4030,2,4,2
4031,1,NA,3
4032,2,3,2
4033,1,3,2
4034,4,4,3
4035,2,1,3
4036,4,1,3
4037,1,4,3
4038,3,2,1
4039,3,2,3
4040,3,1,4
4041,3,4,3
4042,4,4,2
4043,1,3,2
4044,3,4,3
4045,2,3,3
4046,2,3,2
4047,3,4,3
4048,3,1,3
4049,1,3,3
4050,2,2,2
4051,3,4,3
4052,4,3,3
4053,3,2,4
4054,4,1,3
4055,1,1,3
4056,4,2,3
4057,4,4,2
4058,1,3,3
4059,2,4,4
4060,2,4,3
4061,2,4,3
4062,1,2,3
4063,2,1,1
4064,3,3,2
4065,3,1,4
4066,1,2,3
4067,1,4,2
4068,4,3,2
4069,3,1,2
4070,1,1,2
4071,3,4,3
4072,4,1,3
4073,3,4,2
4074,1,1,2
4075,3,4,3
4076,4,4,3
4077,4,4,3
4078,1,4,3
4079,1,1,2
4080,1,3,2
4081,4,3,3
4082,1,3,3
4083,4,2,3
4084,3,2,3
4085,4,4,3
4086,2,1,3
4087,4,3,3
4088,3,3,4
4089,3,1,3
4090,2,3,2
4091,4,4,4
4092,4,3,4
4093,2,2,3
4094,3,2,3
4095,4,2,2
4096,4,3,2
4097,1,3,3
4098,2,3,2
4099,4,2,3
4100,1,3,3
4101,1,3,3
4102,4,1,2
4103,4,4,3
4104,3,2,1
4105,4,3,3
4106,4,3,4
4107,2,3,3
4108,2,4,3
4109,3,2,3
4110,1,4,2
4111,2,2,3
4112,1,4,3
4113,2,3,3
4114,3,4,3
4115,3,4,3
4116,1,3,2
4117,1,4,NA
4118,2,4,3
4119,3,1,3
4120,4,4,2
4121,4,1,2
4122,1,4,3
4123,4,2,3
4124,3,3,2
4125,1,4,4
4126,1,3,2
4127,4,3,1
4128,1,2,3
4129,4,3,3
4130,4,4,2
4131,3,2,3
4132,4,1,3
4133,3,4,3
4134,1,4,3
4135,2,3,3
4136,2,4,2
4137,4,3,3
4138,3,3,3
4139,3,3,4
4140,3,3,3
4141,3,4,3
4142,4,2,3
4143,4,1,1
4144,4,1,3
4145,2,4,2
4146,2,1,3
4147,4,3,3
4148,3,4,3
4149,4,1,3
4150,2,2,3
4151,4,2,2
4152,2,3,4
4153,2,4,1
4154,3,2,3
4155,4,3,3
4156,4,3,3
4157,1,2,3
4158,4,4,2
4159,3,1,2
4160,4,3,3
4161,4,3,3
4162,3,3,2
4163,1,2,3
4164,4,3,3
4165,1,3,2
4166,2,4,3
4167,3,3,3
4168,2,1,3
4169,1,2,2
4170,4,4,2
4171,1,4,3
4172,4,4,3
4173,1,3,2
4174,3,1,3
4175,1,2,3
4176,3,4,3
4177,2,1,3
4178,3,3,2
4179,2,1,3
4180,3,2,3
4181,1,4,3
4182,2,1,2
4183,3,4,3
4184,4,4,4
4185,4,3,3
4186,4,4,4
4187,2,4,2
4188,4,3,2
4189,1,3,3
4190,4,4,3
4191,2,1,4
4192,3,1,3
4193,3,4,3
4194,4,1,3
4195,1,3,2
4196,4,3,3
4197,3,4,3
4198,2,3,3
4199,2,3,3
4200,2,2,3
4201,1,4,3
4202,4,4,3
4203,1,3,3
4204,3,3,2
4205,2,1,2
4206,3,1,3
4207,3,4,2
4208,1,4,3
4209,2,1,2
4210,3,1,3
4211,4,4,2
4212,1,3,4
4213,1,4,3
4214,4,4,3
4215,2,3,2
4216,1,1,2
4217,3,3,3
4218,4,3,3
4219,2,2,3
4220,2,NA,3
4221,2,1,2
4222,4,3,2
4223,1,3,2
4224,3,2,3
4225,3,2,3
4226,2,2,3
4227,2,4,3
4228,3,4,3
4229,3,1,3
4230,4,1,4
4231,1,3,4
4232,2,2,3
4233,4,4,2
4234,2,3,3
4235,1,4,3
4236,2,4,3
4237,1,2,3
4238,4,4,2
4239,3,1,3
4240,4,4,3
4241,3,4,3
4242,3,4,3
4243,3,2,2
4244,3,4,1
4245,3,2,2
4246,3,1,2
4247,2,3,3
4248,1,3,1
4249,1,3,2
4250,2,3,4
4251,4,3,2
4252,2,2,4
4253,3,1,3
4254,4,1,3
4255,4,4,3
4256,1,3,3
4257,3,4,4
4258,3,4,3
4259,1,2,2
4260,3,3,3
4261,4,4,3
4262,2,4,3
4263,1,1,2
4264,1,3,3
4265,4,4,3
4266,2,3,3
4267,3,2,3
4268,3,4,3
4269,3,1,3
4270,2,4,3
4271,1,4,3
4272,3,4,4
4273,1,3,2
4274,3,2,4
4275,2,2,3
4276,1,3,3
4277,2,3,2
4278,3,2,2
4279,4,4,2
4280,4,3,2
4281,3,4,3
4282,3,1,2
4283,2,3,3
4284,3,4,3
4285,2,3,3
4286,3,3,3
4287,3,3,3
4288,2,2,3
4289,1,4,3
4290,4,3,4
4291,1,3,3
4292,3,4,1
4293,1,1,4
4294,3,4,2
4295,4,3,3
4296,1,3,2
4297,4,4,4
4298,4,1,3
4299,2,4,3
4300,4,1,2
4301,3,1,3
4302,2,2,3
4303,2,2,3
4304,3,2,3
4305,2,3,1
4306,2,2,NA
4307,2,4,3
4308,4,3,3
4309,2,3,3
4310,2,2,2
4311,3,4,2
4312,3,3,3
4313,3,4,3
4314,4,2,1
4315,3,4,1
4316,3,4,1
4317,3,3,2
4318,3,2,3
4319,1,3,3
4320,2,4,3
4321,1,4,4
4322,3,3,3
4323,3,2,2
4324,3,1,4
4325,4,2,2
4326,3,1,3
4327,3,1,4
4328,3,1,3
4329,3,4,4
4330,2,4,2
4331,2,1,3
4332,3,4,3
4333,NA,4,3
4334,4,2,3
4335,2,2,2
4336,3,3,2
4337,4,1,3
4338,4,2,3
4339,4,3,3
4340,3,2,3
4341,4,3,2
4342,4,2,3
4343,3,3,3
4344,4,2,2
4345,2,3,3
4346,4,NA,4
4347,1,4,3
4348,2,1,2
4349,2,2,3
4350,3,3,3
4351,4,3,3
4352,4,4,1
4353,3,1,3
4354,4,4,3
4355,4,3,4
4356,3,4,4
4357,2,1,3
4358,2,4,2
4359,4,2,2
4360,2,4,3
4361,4,4,1
4362,4,1,3
4363,4,4,2
4364,3,3,3
4365,4,3,3
4366,2,2,1
4367,4,1,3
4368,4,4,3
4369,3,1,2
4370,3,3,2
4371,4,4,3
4372,4,1,3
4373,4,2,4
4374,3,2,3
4375,2,4,3
4376,1,3,2
4377,3,3,3
4378,3,4,3
4379,1,4,3
4380,2,4,3
4381,3,3,4
4382,3,4,2
4383,3,4,2
4384,3,4,3
4385,2,3,2
4386,4,4,2
4387,3,4,1
4388,4,4,3
4389,1,1,4
4390,1,3,4
4391,3,2,3
4392,4,3,1
4393,3,3,3
4394,3,4,3
4395,3,1,2
4396,1,4,3
4397,3,4,3
4398,2,3,3
4399,3,4,2
4400,4,1,3
4401,3,1,2
4402,1,3,3
4403,1,3,3
4404,3,3,3
4405,3,4,3
4406,4,1,3
4407,4,4,3
4408,1,3,3
4409,4,1,3
4410,1,3,NA
